kind,start_day,strength,peak_infectious,peak_day,cumulative_deaths,cumulative_infections,attack_rate,vaccinated
lockdown,120.0,0.675,134503.70807557768,120.0,7334.22328003256,733422.3281097689,0.7334223281097689,0.0
lockdown,120.0,0.75,134503.70807568292,120.0,7134.526365153185,713452.6375906088,0.7134526375906088,0.0
lockdown,120.0,0.825,134503.7080756079,120.0,6943.066153272431,694306.6233499378,0.6943066233499379,0.0
lockdown,120.0,0.9,134503.7080756869,120.0,6762.713341256899,676271.37597681,0.67627137597681,0.0
lockdown,130.0,0.0,134503.70805828852,120.0,8941.076039269194,894107.603926919,0.894107603926919,0.0
lockdown,130.0,0.075,134503.70805828852,120.0,8861.259656112483,886125.9656112501,0.8861259656112501,0.0
lockdown,130.0,0.15,134503.70805828852,120.0,8778.168056929988,877816.8056930014,0.8778168056930014,0.0
lockdown,130.0,0.225,134503.70805828852,120.0,8692.283325077324,869228.3325077336,0.8692283325077336,0.0
lockdown,130.0,0.3,134503.70805828852,120.0,8604.189409441538,860418.9409441537,0.8604189409441537,0.0
lockdown,130.0,0.375,134503.70805828852,120.0,8514.558793888458,851455.8793888468,0.8514558793888468,0.0
lockdown,130.0,0.45,134503.70805828852,120.0,8424.137374239872,842413.7374239867,0.8424137374239866,0.0
lockdown,130.0,0.525,134503.70805828852,120.0,8333.699203611017,833369.920361106,0.833369920361106,0.0
lockdown,130.0,0.6,134503.70805828852,120.0,8244.027054970895,824402.70549709,0.82440270549709,0.0
lockdown,130.0,0.675,134503.70805828852,120.0,8155.863187670548,815586.3187670545,0.8155863187670545,0.0
lockdown,130.0,0.75,134503.70805828852,120.0,8069.88057052437,806988.057052439,0.8069880570524389,0.0
lockdown,130.0,0.825,134503.70805828852,120.0,7986.6535022247035,798665.3502224719,0.7986653502224719,0.0
lockdown,130.0,0.9,134503.70805828852,120.0,7906.634719111753,790663.4719111769,0.7906634719111769,0.0
lockdown,140.0,0.0,134503.70805828852,120.0,8941.076039269194,894107.603926919,0.894107603926919,0.0
lockdown,140.0,0.075,134503.70805828852,120.0,8898.821729714864,889882.1729714873,0.8898821729714873,0.0
lockdown,140.0,0.15,134503.70805828852,120.0,8856.661950243517,885666.1950243519,0.885666195024352,0.0
lockdown,140.0,0.225,134503.70805828852,120.0,8814.770198311462,881477.0198311475,0.8814770198311475,0.0
lockdown,140.0,0.3,134503.70805828852,120.0,8773.313854257618,877331.3854257615,0.8773313854257615,0.0
lockdown,140.0,0.375,134503.70805828852,120.0,8732.451690232874,873245.1690232919,0.8732451690232919,0.0
lockdown,140.0,0.45,134503.70805828852,120.0,8692.32723991051,869232.7239910531,0.8692327239910531,0.0
lockdown,140.0,0.525,134503.70805828852,120.0,8653.074214498487,865307.4214498531,0.8653074214498531,0.0
