kind,start_day,strength,peak_infectious,peak_day,cumulative_deaths,cumulative_infections,attack_rate,vaccinated
vaccination,120.0,0.00083,134503.70807567262,120.0,8906.373563428393,890637.3563428415,0.8906373563428415,44977.8693076242
vaccination,120.0,0.00167,134503.7080756726,120.0,8872.597013650218,887259.7013650199,0.8872597013650199,73840.18947596879
vaccination,120.0,0.0025,134503.70807567265,120.0,8840.451120599802,884045.1120599823,0.8840451120599823,92318.07560986417
vaccination,120.0,0.00333,134503.70807567265,120.0,8809.440010262899,880944.0010262908,0.8809440010262908,104697.71371087374
vaccination,120.0,0.00417,134503.70807567265,120.0,8779.1329845088,877913.2984508798,0.8779132984508797,113419.28192221584
vaccination,120.0,0.005,134503.7080756726,120.0,8750.183309172837,875018.3309172831,0.8750183309172831,119719.34621643281
vaccination,120.0,0.00583,134503.70807567265,120.0,8722.16331325777,872216.331325776,0.8722163313257759,124589.46034118839
vaccination,120.0,0.00667,134503.70807567268,120.0,8694.696351745395,869469.6351745398,0.8694696351745398,128603.55376078548
vaccination,120.0,0.0075,134503.70807567265,120.0,8668.386291212057,866838.6291212065,0.8668386291212065,131992.3091843998
vaccination,120.0,0.00833,134503.70807567262,120.0,8642.855801626372,864285.5801626368,0.8642855801626368,135005.249969526
vaccination,120.0,0.00917,134503.70807567265,120.0,8617.769190798319,861776.9190798326,0.8617769190798327,137795.55225635512
vaccination,120.0,0.01,134503.70807567265,120.0,8593.68544566146,859368.5445661468,0.8593685445661468,140372.2049958579
vaccination,130.0,0.0,134503.70805828852,120.0,8941.076039269194,894107.603926919,0.894107603926919,0.0
vaccination,130.0,0.00083,134503.70805828852,120.0,8925.320095401003,892532.0095401005,0.8925320095401005,42856.13351353341
vaccination,130.0,0.00167,134503.70805828852,120.0,8910.019657234325,891001.9657234319,0.8910019657234319,69814.46665659663
vaccination,130.0,0.0025,134503.70805828852,120.0,8895.485694583518,889548.5694583551,0.889548569458355,86550.35176910885
vaccination,130.0,0.00333,134503.70805828852,120.0,8881.486972715942,888148.697271594,0.888148697271594,97274.16108212149
vaccination,130.0,0.00417,134503.70805828852,120.0,8867.824166623124,886782.4166623141,0.886782416662314,104380.99429505474
vaccination,130.0,0.005,134503.70805828852,120.0,8854.787519587468,885478.7519587474,0.8854787519587474,109133.16727923902
