beta,infectious_period,latent_period,ifr,vaccination_rate,isolation_rate,initial_infected,peak_infectious,peak_day,cumulative_deaths,attack_rate
0.5958979218956799,8.117860053013558,3.1480259870214855,0.004871516568734436,0.003917885353417155,0.03556181193965192,35.41875962834534,172296.3116812694,58.0,3770.9443448449897,0.7740801640801231
0.31150724352248715,9.365314796929447,2.37382702735616,0.019016704437493856,0.0009083196003171455,0.05308114000003418,90.81726633111971,81569.43313813323,99.0,12830.929333074351,0.6747188702042688
0.2537009961248048,5.680941534780479,2.9235270797994364,0.00811972211200615,0.002039389178262427,0.09274670860387418,3.455235577233407,3.455235577233407,0.0,0.2269729794326434,2.7953294004610284e-05
0.34654019194979624,6.354468212771362,6.541417435472192,0.015320585000386834,0.0018891756120186342,0.020778207329678382,50.56609393297899,24199.62616131505,164.0,6298.058533248952,0.41108472901589155
0.5405619570979867,7.289543474863028,5.3291199608905995,0.012226608555492352,0.003185249531155163,0.08883476955648067,88.78668104609517,49229.76411574931,91.0,6981.120704847311,0.5709776896154333
0.5834907432841842,6.4121529834245194,2.125231343636551,0.012072345362135006,0.003349922093574126,0.03527978002426935,58.53251915199833,156883.2652706124,52.0,9386.160625178025,0.7774927194029574
0.3854699961568605,5.141980988085195,5.567433027171058,0.007805031398052932,0.0035240246922886294,0.02244275486962556,67.10502864347733,3903.0656299551165,143.0,769.0599674066451,0.09853387234271672
0.4654218481109689,4.588045656519133,3.003825075490881,0.017069960152475985,0.00017549022759356323,0.012790391054913112,25.196235339313002,88373.2503034286,90.0,13407.129202725837,0.7854224077249015
0.28835592529121856,8.723472059343313,3.278710020997741,0.009154687838716424,0.003905520255677516,0.06913472761303828,91.47673058263989,1402.6542666785108,112.0,267.88182684056324,0.029261710673263424
0.2390253694212029,7.4803091755424935,3.044023089458653,0.01150343360452685,0.0015125135645695426,0.015393090068173155,62.34586249492482,16077.22164252108,177.0,3198.3629879068963,0.2780355064289954
0.3670402848932066,7.332551042651009,3.0286253440246425,0.015192961587388124,0.001385152426997661,0.052472342975461245,64.14445563673726,60078.174240043656,103.0,9228.001012213252,0.6073865822101137
0.582460518391831,6.201046752626843,4.915942915754648,0.012410860328574703,0.0002798108713547805,0.09366307402660798,40.18944410328234,83537.54905409209,87.0,10348.925825940918,0.8338604699396726
0.23135554270267963,9.203546479939229,2.7439540931766624,0.010652750025321253,0.0030087362635021556,0.05953104545864607,90.62427346471108,490.0038158993341,106.0,114.62910533407937,0.010760517712478917
0.279515324192609,5.466047460009284,4.79337510701728,0.016817867063910356,0.0014739554953213405,0.03179060126715549,49.74760733213729,335.86069860104254,175.0,235.31158941084433,0.013991761768692858
0.4842127657344095,6.486469619312493,6.322118630294912,0.0029430385764219053,0.0003428811566180204,0.0262767404395296,6.012601710173922,109888.8160383051,115.0,2565.668661162921,0.8717754098494412
0.321312834819497,9.774123722753746,3.4143583004310654,0.01733010525768787,0.0020265404493369638,0.019708998163480092,95.43935589074088,120679.25273231398,92.0,12457.501177382435,0.7188358634957583
0.42612066019088823,6.934190204599403,5.37660781198718,0.015539270904262457,0.0027622304018808086,0.07908825974525611,87.13067140098974,18480.805619666033,129.0,5345.512467736022,0.3440002108638017
0.3104202407361636,8.570476418921142,3.610457270863758,0.006676753760921458,0.0005680679553698838,0.022209974855031525,47.14765012848006,109949.84524286672,109.0,5206.9302570574555,0.779859561023989
0.5922571865659256,9.749746405019232,5.080815345745677,0.01138586610006432,0.0019481575076871617,0.02788804924481052,91.17954019042723,220762.4181808469,59.0,10161.712147766948,0.8924847752872802
0.2550682244536746,5.899095844657873,6.1905411396566725,0.006559622193819328,0.004578678387172432,0.044538631968365064,28.001955609201087,28.001955609201087,0.0,2.494401478788649,0.0003802660282994588
0.5010198068484014,9.625336141863816,2.5449100486041836,0.01354080461504771,0.0006108286018565199,0.09073678375136253,92.10642598265323,150226.36437644114,60.0,11702.971297918464,0.864274437939464
0.3801375290810839,9.603982655206458,2.8722952975743317,0.008680900644598488,0.00023921628383804757,0.08805765577025666,52.472236438655685,90307.73946820424,95.0,6635.601103922575,0.764390859380635
0.39762648775914217,8.184224928929437,6.780066398508696,0.007780517757060051,0.0020454870544520773,0.045347549123997154,91.31896804242277,56486.68636857825,119.0,4787.553228066471,0.6153257890481937
0.4607579977267663,9.295852895834926,2.319485053201423,0.005424154509890975,0.0008447149493760123,0.02649326503973483,25.93992030469087,240783.51844569974,62.0,4956.505609162083,0.9137840008288639
0.21914095085091492,4.519624888363769,6.861315922008439,0.019502937502839733,0.003081607724110198,0.01121869955891254,92.88485638920062,92.88485638920062,0.0,10.874568275926693,0.0005575861725621234
0.3811113807450921,6.821405676463713,6.23601861469204,0.01741225454712626,0.002480273617779075,0.0862417010734077,79.43576751406795,3613.0074091439647,166.0,1991.354323300711,0.11436510521432557
